_id,ID_DISCENTE,ANO_INGRESSO,SEMESTRE_INGRESSO,TIPO_INGRESSO,CAMPUS,COD_CURSO,CURSO,NATURALIDADE,UF_NATURALIDADE,PAIS_NATURALIDADE,BAIRRO_ENDERECO,CIDADE_ENDERECO,UF_ENDERECO,SEXO,ANO_NASC,COTA,TIPO_COTA,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,DEFICIENCIA
1925,348923,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,TRINDADE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
1926,349743,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,VENTUROSA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L1,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
1927,349375,2021,1,SISU,REITOR JOAQUIM AMAZONAS,20,DIREITO,VICENCIA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
1928,347863,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,ALHANDRA,PB,BRA,CORDEIRO,RECIFE,PE,M,2001,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
1929,348932,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,BELEM,PA,BRA,VARZEA,RECIFE,PE,F,2003,S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
1930,348668,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,BELEM DE MARIA,PE,BRA,JOSE CARLOS DE OLIVEIRA,CARUARU,PE,F,2004,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
1931,349914,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,BEZERROS,PE,BRA,IPSEP,RECIFE,PE,M,1989,S,L1,"",ENSINO MEDIO,N
1932,349923,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,BOM JARDIM,PE,BRA,CENTRO,BOM JARDIM,PE,F,2002,S,L1,ENSINO MEDIO,ENSINO SUPERIOR,N
1933,348096,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CABO FRIO,RJ,BRA,AREEIRO,CAMARAGIBE,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
1934,347947,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CANHOTINHO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2000,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
1935,349391,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CARPINA,PE,BRA,FLORESTINHA,CARPINA,PE,M,2000,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
1936,347566,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,M,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
1937,347799,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CARUARU,PE,BRA,JARDIM ATLANTICO,OLINDA,PE,M,2002,N,A0,"",ENSINO MEDIO,N
1938,232638,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,CARUARU,PE,BRA,ESTANCIA,RECIFE,PE,F,1991,N,A0,"","",N
1939,347725,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,FEIRA NOVA,PE,BRA,CORDEIRO,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
1940,348935,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,FLORESTA,PE,BRA,CENTRO,FLORESTA,PE,F,1988,S,L2,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
1941,346718,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,GOIANA,PE,BRA,CENTRO,GOIANA,PE,M,2002,S,L1,ENSINO SUPERIOR,ENSINO SUPERIOR,N
1942,349418,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,ITAQUAQUECETUBA,SP,BRA,CENTRO,CAMARAGIBE,PE,M,2002,S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
1943,235037,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,JABOATAO DOS GUARARAPES,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,1992,N,A0,"","",N
1944,347781,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,JABOATAO DOS GUARARAPES,PE,BRA,SANTO ALEIXO,JABOATAO DOS GUARARAPES,PE,F,1999,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
1945,348844,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,MORENO,PE,BRA,VILA RICA,JABOATAO DOS GUARARAPES,PE,M,2002,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
1946,347905,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,MORENO,PE,BRA,CENTRO,MORENO,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
1947,348879,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,OLINDA,PE,BRA,JARDIM MARANGUAPE,PAULISTA,PE,F,1999,S,L2,"",ANALFABETO,N
1948,348915,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,OLINDA,PE,BRA,SAO JOSE,RECIFE,PE,M,2001,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
1949,346165,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,PAUDALHO,PE,BRA,CENTRO,PAUDALHO,PE,M,2002,N,A0,"",ENSINO MEDIO,N
1950,349729,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,PAULISTA,PE,BRA,CRUZ DE REBOUCAS,IGARASSU,PE,F,2002,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
1951,350028,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,PAULISTA,PE,BRA,MARANGUAPE I,PAULISTA,PE,F,2001,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
1952,347495,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,PAULISTA,PE,BRA,ARTUR LUNDGREN II,PAULISTA,PE,F,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
1953,349126,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,PAULISTA,PE,BRA,MARANGUAPE I,PAULISTA,PE,M,1998,S,L6,"",ENSINO MEDIO,N
1954,347301,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,CENTRO,CAMARAGIBE,PE,F,1991,N,A0,"",ENSINO MEDIO,N
1955,348229,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,F,2003,N,A0,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,N
1956,350149,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,SANTO ALEIXO,JABOATAO DOS GUARARAPES,PE,F,1998,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
1957,350255,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,CURADO IV,JABOATAO DOS GUARARAPES,PE,M,2003,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
1958,346970,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,MARANGUAPE II,PAULISTA,PE,M,2001,N,A0,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,N
1959,348601,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,MIRUEIRA,PAULISTA,PE,M,2002,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
1960,348176,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,1973,N,A0,"","",N
1961,348139,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,1987,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
1962,169968,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,1989,N,A0,"","",N
1963,222201,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,TORRE,RECIFE,PE,F,1990,N,A0,"","",N
1964,204987,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,F,1990,S,L6,"","",N
1965,347039,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,F,1994,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
1966,348746,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,1994,S,L2,ENSINO SUPERIOR,ENSINO SUPERIOR,N
1967,304170,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,1998,N,A0,"","",N
1968,350113,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L5,"",ENSINO MEDIO,N
1969,347080,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
1970,348142,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,MUSTARDINHA,RECIFE,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
1971,349224,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,1982,S,L6,"","",N
1972,268997,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,SANTANA,RECIFE,PE,M,1987,N,A0,"","",N
1973,348028,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,M,1996,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
1974,343155,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,CAJUEIRO,RECIFE,PE,M,1997,S,L9,"","",N
1975,319361,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,IPSEP,RECIFE,PE,M,2000,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
1976,349464,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,M,2000,S,L6,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
1977,349842,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,IBURA,RECIFE,PE,M,2001,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
1978,348916,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,IBURA,RECIFE,PE,M,2001,S,L2,"",ENSINO SUPERIOR,N
1979,347382,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
1980,349175,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,IBURA,RECIFE,PE,M,2002,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
1981,349592,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,2002,S,L10,ENSINO MEDIO,ANALFABETO,S
1982,350302,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,2002,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
1983,347543,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,2003,N,A0,"",ENSINO SUPERIOR,N
1984,349051,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,2003,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
1985,349487,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,RECIFE,PE,BRA,IBURA,RECIFE,PE,M,2004,S,L6,"",ENSINO MEDIO,N
1986,347617,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,SAO PAULO,SP,BRA,JIQUIA,RECIFE,PE,F,2003,N,A0,"",ENSINO MEDIO,N
1987,347892,2021,1,SISU,REITOR JOAQUIM AMAZONAS,59,EDUCAÇÃO FÍSICA,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1997,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
1988,349777,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,ABREU E LIMA,PE,BRA,FOSFATO,ABREU E LIMA,PE,M,2002,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
1989,347525,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,ABREU E LIMA,PE,BRA,CENTRO,ITAPISSUMA,PE,M,1997,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
1990,348151,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,AMERICANA,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
1991,348254,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,ARACAJU,SE,BRA,JABOTIANA,ARACAJU,SE,F,1993,N,A0,"",ENSINO SUPERIOR,N
1992,349042,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,BELO JARDIM,PE,BRA,SAO PEDRO,BELO JARDIM,PE,F,2003,S,L6,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,N
1993,348055,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,BELO JARDIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1998,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
1994,220484,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,CARPINA,PE,BRA,SAO JOSE,CARPINA,PE,F,1991,N,A0,"","",N
1995,347830,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,FEIRA DE SANTANA,BA,BRA,IPUTINGA,RECIFE,PE,F,2000,N,A0,"",ENSINO SUPERIOR,N
1996,349928,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,IPUBI,PE,BRA,DERBY,RECIFE,PE,M,1998,S,L1,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
1997,349366,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,JABOATAO DOS GUARARAPES,PE,BRA,JARDIM JORDAO,JABOATAO DOS GUARARAPES,PE,M,2001,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
1998,348703,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,JABOATAO DOS GUARARAPES,PE,BRA,JARDIM JORDAO,JABOATAO DOS GUARARAPES,PE,M,2003,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
1999,349445,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,LAGOA DO CARRO,PE,BRA,CENTRO,LAGOA DO CARRO,PE,M,2003,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
2000,349461,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,MACHADOS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
2001,349648,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,NAZARE DA MATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L1,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2002,349943,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,OLINDA,PE,BRA,AREIAS,RECIFE,PE,M,2002,S,L1,ENSINO MEDIO,ENSINO MEDIO,N
2003,350097,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,OLINDA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L5,"",ENSINO SUPERIOR,N
2004,293736,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,PAULISTA,PE,BRA,MARANGUAPE I,PAULISTA,PE,F,1996,N,A0,"","",N
2005,348918,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,PAULISTA,PE,BRA,SANTA ANA,TIMBAUBA,PE,F,2003,S,L2,"",ENSINO MEDIO,N
2006,347626,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,TIMBI,CAMARAGIBE,PE,M,1989,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
2007,348193,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,BARRA DE JANGADA,JABOATAO DOS GUARARAPES,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
2008,348189,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2009,348225,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,UR-06,JABOATAO DOS GUARARAPES,PE,M,1998,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
2010,336443,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,M,1999,S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
2011,346890,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CURADO II,JABOATAO DOS GUARARAPES,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2012,348542,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,JANGA,PAULISTA,PE,F,2002,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
2013,218966,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,MIRUEIRA,PAULISTA,PE,M,1987,N,A0,"","",N
2014,350195,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,M,2003,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2015,347795,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,ARTUR LUNDGREN L,PAULISTA,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
2016,349994,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,1993,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
2017,346130,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2000,S,L13,"",ENSINO FUNDAMENTAL INCOMPLETO,S
2018,343732,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
2019,348933,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,2001,S,L2,ENSINO MEDIO,ENSINO SUPERIOR,N
2020,347677,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,MANGUEIRA,RECIFE,PE,F,2002,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
2021,345914,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
2022,347112,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
2023,347232,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,2004,N,A0,"",ENSINO SUPERIOR,N
2024,347899,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,1991,N,A0,"","",N
2025,264205,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,M,1992,N,A0,"","",N
2026,250471,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,SANCHO,RECIFE,PE,M,1993,S,L6,"","",N
2027,306451,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,M,1996,N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
2028,349865,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CORREGO DO JENIPAPO,RECIFE,PE,M,1998,S,L1,"",ENSINO FUNDAMENTAL,N
2029,348718,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1998,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
2030,349312,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,M,1999,S,L6,ENSINO MEDIO,ANALFABETO,N
2031,349950,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,ENGENHO DO MEIO,RECIFE,PE,M,1999,S,L1,"",ENSINO SUPERIOR,N
2032,346969,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,M,2000,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
2033,350242,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2000,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
2034,348275,2021,1,SISU,REITOR JOAQUIM AMAZONAS,336,EDUCAÇÃO FÍSICA - BACHARELADO,RECIFE,PE,BRA,ESTANCIA,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
